,0,1,2,3,4
820,11,0.8,15400,4499139.4
821,35,1.6,7000,4498142.0
822,21,1.6,17600,4497264.0
823,30,1.6,15800,4497251.800000001
824,37,0.8,17000,4494806.0
825,23,1.6,9600,4494040.0
826,21,1.6,16000,4491872.0
827,14,1.2,12400,4486650.0
828,30,1.4,14400,4486454.0
829,43,1.6,13000,4486032.0
830,14,0.6,14600,4484328.0
831,32,0.8,23800,4483028.0
832,16,0.4,19400,4480817.0
833,22,1.6,18400,4480442.0
834,57,0.8,13600,4480378.0
835,23,1.6,18400,4477122.0
836,19,1.6,24400,4476064.0
837,18,1.6,10000,4475841.0
838,24,1.6,18400,4474852.0
839,11,0.4,17000,4473532.0
840,24,0.8,21000,4473289.0
841,15,0.8,24800,4472349.0
842,14,0.8,12600,4468624.0
843,51,0.8,17800,4463090.0
844,50,0.8,17800,4463090.0
845,36,1.6,13800,4462122.0
846,36,0.8,19400,4461454.0
847,44,1.6,13200,4457944.0
848,45,1.6,13200,4457944.0
849,47,1.6,13200,4457944.0
850,46,1.6,13200,4457944.0
851,22,0.8,23800,4456052.0
852,12,1.4,13000,4455561.0
853,27,0.4,14400,4454322.0
854,39,0.8,16200,4452130.0
855,14,1.6,10800,4450873.0
856,19,1.6,10600,4448837.0
857,21,0.8,23800,4447706.0
858,24,0.8,14800,4446214.0
859,43,0.8,17200,4445724.51
860,38,1.6,11000,4442954.0
861,44,0.8,16400,4441740.0
862,12,0.4,15000,4441540.0
863,32,0.8,21200,4440804.0
864,13,0.6,14600,4439055.0
865,14,0.8,14600,4437828.0
866,27,0.8,23800,4434496.0
867,38,0.8,18200,4433871.0
868,10,0.4,18800,4431661.2
869,29,1.6,15000,4431226.0
870,25,0.8,14800,4430552.0
871,22,1.6,17200,4425932.0
872,35,0.8,18200,4425788.0
873,12,0.4,15600,4424299.0
874,39,0.8,18400,4420177.0
875,40,0.8,16400,4419986.0
876,31,0.8,20800,4419071.0
877,33,1.6,14200,4418917.0
878,37,0.8,20000,4417643.0
879,36,0.8,19000,4416697.0
880,37,0.8,17800,4416210.2
881,19,0.8,23000,4412802.0
882,30,0.8,18400,4412464.0
883,15,1.6,10600,4411635.0
884,20,1.0,21000,4410772.0
885,13,0.8,19800,4408960.0
886,37,0.8,19000,4407517.0
887,11,1.4,25000,4406418.0
888,53,0.8,15200,4406241.359999999
889,55,0.8,13800,4406003.0
890,16,0.8,16400,4405920.0
891,14,1.2,19000,4405734.6
892,16,1.6,21600,4404308.0
893,39,0.8,17200,4400264.800000001
894,38,0.8,19000,4398537.0
895,16,1.6,10600,4397596.0
896,15,1.6,5600,4397567.0
897,33,0.8,13200,4395904.0
898,14,0.4,16400,4395505.0
899,20,1.6,25000,4395010.0
900,37,1.6,13400,4391965.8
901,26,0.8,22600,4389772.800000001
902,44,1.6,14400,4389674.0
903,42,1.6,14400,4389674.0
904,45,1.6,14400,4389674.0
905,43,1.6,14400,4389674.0
906,47,1.6,14400,4389674.0
907,46,1.6,14400,4389674.0
908,10,1.0,13400,4389176.0
909,21,1.6,25000,4386290.0
910,25,1.4,17200,4383033.0
911,13,0.8,24600,4382738.0
912,41,1.6,14600,4382211.0
913,15,1.6,19200,4381100.0
914,54,0.8,13800,4381027.0
915,24,0.8,22400,4378474.0
916,12,0.4,21200,4374499.0
917,49,1.6,12800,4373742.0
918,13,1.2,12400,4373501.0
919,12,0.8,18800,4371734.0
920,10,1.0,16600,4368218.0
921,17,0.6,14400,4367362.17
922,11,1.4,14400,4367147.0
923,43,0.8,19600,4364455.0
924,11,0.4,16200,4363490.0
925,40,1.6,15000,4362978.0
926,41,1.6,15000,4362978.0
927,12,0.4,16200,4362203.0
928,46,0.8,16200,4361514.0
929,51,0.8,15600,4357604.0
930,16,0.4,17000,4357070.1
931,20,0.8,22600,4357017.0
932,15,0.8,21000,4348752.0
933,20,0.8,24800,4348030.0
934,12,0.4,20400,4345007.0
935,34,0.8,20200,4341993.0
936,34,1.6,15800,4341562.0
937,42,0.8,16600,4341558.4
938,31,1.4,14400,4340205.0
939,17,0.8,22600,4339590.0
940,40,1.6,14000,4337098.0
941,39,0.8,16400,4335487.0
942,10,0.8,13800,4334344.0
943,25,0.8,23800,4333681.0
944,22,1.6,17400,4332548.0
945,11,0.8,12400,4331669.0
946,20,1.6,14000,4331389.0
947,15,1.6,6000,4330105.0
948,39,0.8,18800,4330094.0
949,45,0.8,19600,4329134.0
950,27,0.8,23200,4328050.0
951,28,1.6,17400,4327522.0
952,27,1.6,17400,4326634.0
953,12,0.4,16400,4326559.0
954,57,0.8,16800,4322776.0
955,50,0.8,13600,4320345.5
956,10,1.4,25000,4319604.0
957,11,1.6,13600,4319022.0
958,15,1.6,11000,4318882.0
959,11,0.4,14400,4318453.0
960,43,1.6,13200,4318306.0
961,40,0.8,18400,4316393.0
962,18,0.8,23800,4313280.2
963,20,0.8,10000,4311429.0
964,59,1.6,12800,4311354.0
965,14,0.4,12600,4309755.0
966,24,1.0,21200,4309355.9
967,27,0.8,23400,4307633.2
968,45,0.8,19200,4307324.0
969,21,0.4,15800,4303930.0
970,52,1.6,14200,4303318.0
971,17,0.4,17000,4301895.4
972,34,1.0,22800,4298634.0
973,36,0.8,18000,4297748.0
974,12,1.6,13600,4297734.0
975,26,0.8,23800,4297521.0
976,24,1.6,17600,4295836.0
977,25,1.6,17600,4295836.0
978,26,1.6,17600,4295836.0
979,46,1.6,14800,4294254.0
980,11,0.8,21000,4293600.0
981,28,0.8,22400,4291848.0
982,14,0.8,17000,4290108.0
983,19,0.6,14400,4289780.0
984,14,0.8,21000,4288084.0
985,24,0.8,22600,4286737.0
986,28,0.8,23200,4284200.0
987,38,0.8,16000,4283075.0
988,28,1.0,20400,4283067.0
989,20,0.8,24400,4282031.0
990,14,1.6,10600,4281360.0
991,15,0.8,16400,4280212.0
992,18,1.6,5600,4279031.0
993,11,1.4,13000,4279008.0
994,38,0.8,20000,4278380.0
995,37,0.8,19400,4277169.0
996,14,0.4,14400,4276964.0
997,15,1.4,20400,4276583.0
998,27,1.6,15600,4276556.0
999,22,0.8,22000,4276302.0
1000,10,1.0,18400,4275975.0
